integrated_code	seed_label	AdjustedWPsize	Articles	WPincubatornew	WPsizeinchars	Realtotalratio	Avggoodpagelength	Population Size	Institutional	Stable	Endangered	Extinct	Digital Support	has_glottolog	has_bible	win11_os_supported	tatoeba_sentences	has_wals	is_macrolanguage	has_wiki
tmv	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tmw	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.6989700043360189	0	0	0
tmx	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tmy	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tmz	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
tna	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
tnb	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tnc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tnd	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tnf	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tng	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tnh	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tni	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tnj	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tnk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tnl	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tnm	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
tnn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tno	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tnp	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tnq	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tnr	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tns	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tnt	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tnu	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tnv	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tnw	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tnx	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tny	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tnz	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tob	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
toc	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tod	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
toe	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tof	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tog	s	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	1	0	0.0	0	0	0
toh	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
toi	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	1.3010299956639813	1	0	0
toj	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tok	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	4.842777683248052	0	0	0
tol	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tom	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	0	0	0
ton	-	6.271648	3.509203	0.0	6.271648	0.5030959752321982	2.815522	5.0	1.0	0.0	0.0	0.0	3.0	1	1	0	1.380211241711606	1	0	1
too	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
top	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
toq	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tor	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tos	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tot	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tou	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tov	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tow	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tox	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
toy	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
toz	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tpa	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tpc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tpe	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tpf	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tpg	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
tpi	-	6.031524	3.25358	0.0	6.031524	0.2431678750697155	2.861214	7.0	1.0	0.0	0.0	0.0	2.0	1	1	0	2.012837224705172	1	0	1
tpj	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tpk	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	0.0	0	0	0
tpl	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tpm	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tpn	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	0	0	2.7505083948513462	1	0	0
tpo	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tpp	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tpq	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0	0	0	0.0	1	0	0
tpr	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tpt	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tpu	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
tpv	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tpx	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tpy	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
tpz	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tqb	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tql	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tqm	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tqn	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tqo	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tqp	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tqq	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tqr	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tqt	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tqu	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tqw	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tra	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
trb	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
trc	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
trd	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tre	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
trf	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
trg	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
trh	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tri	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
trj	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
trl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
trm	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
trn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tro	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
trp	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
trq	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
trr	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
trs	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
trt	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tru	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	0	0	0
trv	-	6.766601	3.31576	0.0	6.766601	0.8559690671822137	3.453798	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	1
trw	s	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
trx	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
try	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
trz	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tsa	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tsb	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tsc	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
tsd	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tse	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsf	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsg	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tsh	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tsi	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tsj	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tsk	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tsl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tsn	v	7.323366	3.520221	0.0	7.323366	0.8731884057971014	3.804444	7.0	1.0	0.0	0.0	0.0	3.0	1	1	0	1.6127838567197357	1	0	1
tso	-	6.481883	3.077731	0.0	6.481883	0.7023411371237458	3.412476	7.0	1.0	0.0	0.0	0.0	3.0	1	1	0	0.6020599913279624	1	0	1
tsp	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsq	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tsr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tss	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tst	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsu	-	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tsv	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
tsw	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
tsx	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsy	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tsz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tta	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	0	0	0.0	1	0	0
ttb	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ttc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
ttd	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tte	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ttf	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
ttg	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tth	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tti	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
ttj	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
ttk	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ttl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ttm	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
ttn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tto	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ttp	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ttq	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
ttr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tts	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	1	0	0	1.740362689494244	0	0	0
ttt	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
ttu	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ttv	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ttw	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ttx	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tty	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
ttz	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tua	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tub	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
tuc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tud	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tue	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tuf	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tug	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tuh	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tui	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tuj	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
tuk	v	7.135369	3.959518	0.0	7.135369	0.3951037435503348	3.202901	7.0	1.0	0.0	0.0	0.0	3.0	1	1	0	3.854123782101167	1	0	1
tul	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tum	-	7.390493	4.300226	0.0	7.390493	0.4566948855382458	3.140394	7.0	0.0	1.0	0.0	0.0	2.0	1	1	0	2.4871383754771865	0	0	1
tun	-	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tuo	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tuq	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tur	t	9.493013	5.98722	0.0	9.493013	0.6456042315051874	3.508045	7.0	1.0	0.0	0.0	0.0	0.0	1	1	1	5.870590576664167	1	0	1
tus	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tuu	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tuv	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
tux	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
tuy	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tuz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tva	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
tvd	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tve	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	0	0	0.0	0	0	0
tvi	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tvk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
tvl	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	1	0	1.1760912590556811	1	0	0
tvm	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
tvn	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
tvo	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
tvs	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
